#SampleRate: 10
#Step	posX	posY	Yaw	vX	vY	vYaw	aX	aY	RF1	RF2	RF3	RF4	RF5	RF6	RF7...
850	1.97068e-16	12.4037	1.5708	1.49832	9.36967e-17	9.36256e-18	1.73375e-05	-1.02233e-13	3.74894	3.39805	3.25654	3.28446	3.48934	3.93175	4.77697	6.50029	6.22777	6.739	7.76591	9.73814	13.9937	15	15	
860	2.18898e-16	12.5537	1.5708	1.49833	1.83448e-16	-5.44653e-17	1.73282e-05	4.7147e-14	3.66236	3.31957	3.18133	3.2086	3.40875	3.84095	4.66664	6.35016	6.07378	6.57237	7.57388	9.49734	13.6477	15	15	
870	1.96687e-16	12.7036	1.5708	1.49833	-3.9301e-16	7.00521e-17	1.73188e-05	1.74219e-14	3.57577	3.24109	3.10611	3.13274	3.32816	3.75014	4.55631	6.20002	5.91978	6.40573	7.38185	9.25655	13.3016	15	15	
880	1.95439e-16	12.8536	1.5708	1.49833	-4.11523e-16	-7.03244e-17	1.73094e-05	-9.64279e-14	3.48919	3.16261	3.0309	3.05688	3.24757	3.65933	4.44598	6.04989	5.76579	6.23909	7.18982	9.01575	12.9556	15	15	
890	2.12838e-16	13.0036	1.5708	1.49833	1.07671e-15	-1.60888e-17	1.73e-05	1.70599e-13	3.40261	3.08413	2.95569	2.98103	3.16698	3.56852	4.33565	5.89975	5.61179	6.07246	6.99779	8.77496	12.6096	15	15	
900	2.10519e-16	13.1536	1.5708	1.49833	-2.5932e-16	-6.17751e-17	1.72906e-05	-5.39607e-14	3.31602	3.00565	2.88048	2.90517	3.08639	3.47771	4.22532	5.74962	5.4578	5.90582	6.80577	8.53416	12.2636	15	15	
910	1.88457e-16	13.3036	1.5708	1.49834	1.02095e-15	-8.112e-17	1.72812e-05	2.23674e-13	3.22944	2.92717	2.80527	2.82931	3.0058	3.38691	4.11499	5.59949	5.30381	5.73919	6.61374	8.29337	11.9175	15	15	
920	2.10889e-16	13.4536	1.5708	1.49834	1.41153e-15	2.12887e-17	1.72718e-05	2.34341e-13	3.14285	2.84869	2.73005	2.75345	2.92521	3.2961	4.00466	5.44935	5.14981	5.57255	6.42171	8.05257	11.5715	15	15	
930	1.90698e-16	13.6036	1.5708	1.49834	4.38074e-17	-5.50032e-17	1.72624e-05	2.28138e-15	3.05627	2.77021	2.65484	2.6776	2.84462	3.20529	3.89433	5.29922	4.99582	5.40592	6.22969	7.81178	11.2255	15	15	
940	1.82468e-16	13.7536	1.5708	1.49834	-1.11439e-15	8.7743e-17	1.72531e-05	-4.81915e-14	2.96969	2.69173	2.57963	2.60174	2.76403	3.11448	3.784	5.14909	4.84183	5.23929	6.03766	7.57099	10.8795	15	15	
