#Step	accX	accY	posX	posY	Yaw	vX	vY	vYaw
1143	0.00188645	9.17021e-09	1.00783	15.4573	0.709442	1.50926	-1.17344e-10	-8.36125e-12
1144	0.0018687	7.84952e-09	1.01929	15.4672	0.709436	1.50928	-3.88488e-11	1.16597e-12
1145	0.00185099	5.13194e-09	1.03075	15.477	0.70943	1.5093	1.24706e-11	5.4005e-12
1146	0.00183332	2.5231e-09	1.04222	15.4868	0.709424	1.50932	3.77016e-11	6.21096e-12
1147	0.00181567	6.28653e-10	1.05368	15.4967	0.709418	1.50934	4.39881e-11	5.2812e-12
1148	0.00179804	-4.60132e-10	1.06514	15.5065	0.709412	1.50935	3.93868e-11	3.77855e-12
1149	0.0017804	-9.11826e-10	1.0766	15.5163	0.709407	1.50937	3.02686e-11	2.36017e-12
1150	0.00176276	-9.54903e-10	1.08806	15.5262	0.709401	1.50939	2.07195e-11	1.27952e-12
1151	0.00174512	-7.92222e-10	1.09953	15.536	0.709395	1.50941	1.27973e-11	5.37641e-13
1152	0.00172747	-5.69667e-10	1.11099	15.5458	0.709389	1.50942	7.10065e-12	1.25503e-13
1153	0.00170981	-3.615e-10	1.12245	15.5557	0.709384	1.50944	3.48566e-12	-3.45946e-14
1154	0.00169216	-2.03104e-10	1.13391	15.5655	0.709378	1.50946	1.45461e-12	-7.77243e-14
1155	0.0016745	-9.31366e-11	1.14537	15.5753	0.709373	1.50948	5.23248e-13	-5.11484e-14
1156	0.00165684	-3.43725e-11	1.15684	15.5852	0.709367	1.50949	1.79523e-13	-4.92486e-14
1157	0.00163918	-8.32667e-12	1.1683	15.595	0.709362	1.50951	9.62563e-14	-1.6747e-15
1158	0.00162152	3.37508e-12	1.17976	15.6048	0.709357	1.50952	1.30007e-13	2.09425e-14
1159	0.00160386	5.4956e-12	1.19122	15.6147	0.709351	1.50954	1.84963e-13	1.44548e-14
1160	0.0015862	5.18474e-12	1.20268	15.6245	0.709346	1.50956	2.36811e-13	1.29257e-14
1161	0.00156855	4.88498e-13	1.21415	15.6343	0.709341	1.50957	2.41696e-13	6.47137e-15
1162	0.00155089	-2.67564e-12	1.22561	15.6442	0.709336	1.50959	2.14939e-13	-1.25144e-14
1163	0.00153323	-4.58522e-12	1.23707	15.654	0.709331	1.5096	1.69087e-13	-3.10523e-14
1164	0.00151557	-7.56062e-12	1.24853	15.6638	0.709326	1.50962	9.34808e-14	-2.53419e-14
1165	0.00149791	-6.27276e-12	1.25999	15.6737	0.709321	1.50963	3.07532e-14	-1.67433e-14
1166	0.00148025	-4.66294e-12	1.27146	15.6835	0.709316	1.50965	-1.58762e-14	1.60451e-15
1167	0.00146259	-1.5099e-12	1.28292	15.6933	0.709312	1.50966	-3.09752e-14	1.73659e-14
1168	0.00144493	-1.06581e-12	1.29438	15.7032	0.709307	1.50968	-4.16334e-14	2.7257e-14
1169	0.00142727	-7.88258e-13	1.30584	15.713	0.709302	1.50969	-4.95159e-14	4.52554e-14
1170	0.00140961	3.9968e-13	1.3173	15.7228	0.709298	1.50971	-4.55191e-14	1.91212e-14
1171	0.00139195	-9.76996e-13	1.32877	15.7327	0.709293	1.50972	-5.52891e-14	3.59208e-14
1172	0.00137429	1.72085e-12	1.34023	15.7425	0.709288	1.50973	-3.80806e-14	4.91434e-14
1173	0.00135663	-4.26326e-12	1.35169	15.7523	0.709284	1.50975	-8.07132e-14	3.87329e-14
1174	0.00133897	2.68674e-12	1.36315	15.7622	0.70928	1.50976	-5.38458e-14	2.99154e-14
1175	0.00132131	1.9873e-12	1.37461	15.772	0.709275	1.50977	-3.39728e-14	4.72511e-14
1176	0.00130365	-2.53131e-12	1.38607	15.7818	0.709271	1.50979	-5.92859e-14	5.27701e-14
1177	0.00128599	4.11893e-12	1.39754	15.7917	0.709267	1.5098	-1.80966e-14	3.92457e-14
1178	0.00126833	-7.43849e-13	1.409	15.8015	0.709263	1.50981	-2.55351e-14	4.64111e-14
1179	0.00125067	3.66374e-13	1.42046	15.8114	0.709259	1.50982	-2.18714e-14	2.46373e-14
1180	0.001233	-1.64313e-12	1.43192	15.8212	0.709255	1.50984	-3.83027e-14	6.39859e-15
1181	0.00121534	1.25455e-12	1.44338	15.831	0.709251	1.50985	-2.57572e-14	1.19147e-14
1182	0.00119768	-1.32117e-12	1.45485	15.8409	0.709247	1.50986	-3.89688e-14	3.23041e-14
1183	0.00118002	1.4877e-12	1.46631	15.8507	0.709243	1.50987	-2.40918e-14	4.20035e-14
1184	0.00116236	-2.10942e-13	1.47777	15.8605	0.709239	1.50988	-2.62013e-14	2.3461e-14
1185	0.00114469	-1.57652e-12	1.48923	15.8704	0.709235	1.5099	-4.19664e-14	3.63182e-14
1186	0.00112703	1.68754e-12	1.50069	15.8802	0.709232	1.50991	-2.5091e-14	4.7155e-14
1187	0.00110937	1.55431e-13	1.51216	15.89	0.709228	1.50992	-2.35367e-14	2.42215e-14
1188	0.00109171	-1.36557e-12	1.52362	15.8999	0.709224	1.50993	-3.71925e-14	3.25458e-14
1189	0.00107404	-2.9865e-12	1.53508	15.9097	0.709221	1.50994	-6.70575e-14	3.49865e-14
1190	0.00105638	5.24025e-12	1.54654	15.9195	0.709217	1.50995	-1.46549e-14	4.66364e-15
1191	-3.69219	-0.123818	1.55774	15.9291	0.708538	1.47303	-0.00123818	-0.0661177
1192	-3.39766	0.00951635	1.56869	15.9384	0.707151	1.43905	-0.00114301	-0.135828
1193	-3.26849	0.0896427	1.5794	15.9476	0.705052	1.40637	-0.000246587	-0.206885
1194	-3.33942	0.132196	1.58987	15.9564	0.702262	1.37297	0.00107537	-0.276817
1195	-3.76058	0.143971	1.60008	15.965	0.698849	1.33537	0.00251508	-0.341144
1196	-3.93248	0.141657	1.61001	15.9734	0.694843	1.29604	0.00393166	-0.403081
1197	-4.00187	0.132301	1.61967	15.9814	0.690264	1.25602	0.00525467	-0.463932
1198	-4.03029	0.119193	1.62904	15.9892	0.685125	1.21572	0.00644659	-0.52421
1199	-3.98314	0.153381	1.63815	15.9966	0.679449	1.17589	0.0079804	-0.58324
1200	-2.20846	0.197898	1.64712	16.0039	0.673494	1.1538	0.00995938	-0.616423
1201	-10.3477	1.38248	1.65526	16.0106	0.667533	1.05033	0.0237842	-0.608281
1202	-7.50751	0.44095	1.66283	16.0168	0.6615	0.975252	0.0281937	-0.607014
1203	-5.84943	-0.188294	1.66997	16.0226	0.655358	0.916758	0.0263107	-0.612586
1204	-5.02659	-0.475087	1.67676	16.0281	0.649121	0.866492	0.0215598	-0.61943
1205	-4.15172	-0.60109	1.68327	16.0331	0.64279	0.824975	0.0155489	-0.628248
1206	-2.37352	-0.403407	1.68964	16.038	0.636385	0.80124	0.0115149	-0.635602
1207	-0.830327	-0.192809	1.69599	16.0427	0.629956	0.792937	0.00958678	-0.638473
1208	-0.362116	-0.105427	1.70234	16.0474	0.623518	0.789315	0.00853251	-0.639709
1209	-0.178238	-0.0557048	1.70872	16.052	0.617076	0.787533	0.00797546	-0.640257
1210	-0.09757	-0.027161	1.71512	16.0566	0.610633	0.786557	0.00770385	-0.640518
1211	-0.0553536	-0.0112454	1.72156	16.0611	0.604191	0.786004	0.0075914	-0.640655
1212	-0.0296088	-0.00301604	1.72802	16.0656	0.597748	0.785708	0.00756124	-0.640739
1213	-0.0130839	0.000659636	1.73451	16.07	0.591307	0.785577	0.00756784	-0.640797
1214	-0.00299287	0.00182726	1.74102	16.0744	0.584866	0.785547	0.00758611	-0.640843
1215	0.00235846	0.00178443	1.74757	16.0788	0.578427	0.785571	0.00760395	-0.640881
1216	0.00442834	0.00129523	1.75414	16.0831	0.571988	0.785615	0.00761691	-0.640916
1217	0.00450089	0.000757619	1.76074	16.0874	0.56555	0.78566	0.00762448	-0.640948
1218	0.00359235	0.000338085	1.76736	16.0916	0.559113	0.785696	0.00762786	-0.640979
1219	0.00240027	7.32294e-05	1.77401	16.0958	0.552678	0.78572	0.0076286	-0.641008
1220	0.00132416	-6.08639e-05	1.78069	16.1	0.546243	0.785733	0.00762799	-0.641037
1221	0.000532568	-0.000106721	1.7874	16.1041	0.539809	0.785738	0.00762692	-0.641064
1222	4.41663e-05	-0.000104034	1.79413	16.1081	0.533376	0.785739	0.00762588	-0.64109
1223	-0.00019988	-8.15312e-05	1.80089	16.1121	0.526943	0.785737	0.00762506	-0.641116
1224	-0.000283245	-5.62719e-05	1.80767	16.1161	0.520512	0.785734	0.0076245	-0.64114
1225	-0.000282983	-3.61872e-05	1.81447	16.12	0.514082	0.785731	0.00762414	-0.641163
1226	-0.000255543	-2.33796e-05	1.82131	16.1239	0.507653	0.785729	0.00762391	-0.641186
1227	-0.000234532	-1.69436e-05	1.82816	16.1278	0.501224	0.785726	0.00762374	-0.641207
1228	-0.000234789	-1.49009e-05	1.83504	16.1316	0.494797	0.785724	0.00762359	-0.641227
1229	-0.000258639	-1.52918e-05	1.84195	16.1353	0.48837	0.785721	0.00762343	-0.641246
1230	-0.000301803	-1.66414e-05	1.84888	16.139	0.481944	0.785718	0.00762327	-0.641264
1231	-0.000357795	-1.80438e-05	1.85583	16.1427	0.475519	0.785715	0.00762309	-0.641281
1232	-0.000420564	-1.90629e-05	1.8628	16.1463	0.469095	0.785711	0.0076229	-0.641296
1233	-0.000485679	-1.9576e-05	1.8698	16.1499	0.462672	0.785706	0.0076227	-0.641311
1234	-0.000550522	-1.96307e-05	1.87682	16.1534	0.45625	0.7857	0.0076225	-0.641325
1235	-0.000613961	-1.93419e-05	1.88387	16.1569	0.449828	0.785694	0.00762231	-0.641337
1236	-0.000675834	-1.88296e-05	1.89093	16.1603	0.443407	0.785687	0.00762212	-0.641349
1237	-0.000736481	-1.81908e-05	1.89802	16.1637	0.436987	0.78568	0.00762194	-0.641359
1238	-0.000796392	-1.74915e-05	1.90513	16.1671	0.430568	0.785672	0.00762177	-0.641368
1239	-0.00085601	-1.67704e-05	1.91226	16.1704	0.42415	0.785663	0.0076216	-0.641376
1240	-0.00091564	-1.60463e-05	1.91941	16.1737	0.417732	0.785654	0.00762144	-0.641383
1241	-0.000975449	-1.5326e-05	1.92658	16.1769	0.411315	0.785644	0.00762128	-0.641389
1242	-0.00103549	-1.46098e-05	1.93377	16.18	0.404898	0.785634	0.00762114	-0.641394
1243	-0.00109577	-1.38959e-05	1.94098	16.1831	0.398483	0.785623	0.007621	-0.641398
1244	-0.00115622	-1.31819e-05	1.94821	16.1862	0.392068	0.785612	0.00762087	-0.641401
1245	-0.00121683	-1.24664e-05	1.95546	16.1892	0.385653	0.785599	0.00762074	-0.641402
1246	-0.00127753	-1.17485e-05	1.96273	16.1922	0.37924	0.785587	0.00762063	-0.641403
1247	-0.00133832	-1.10281e-05	1.97002	16.1952	0.372826	0.785573	0.00762051	-0.641402
1248	-0.00139918	-1.03054e-05	1.97732	16.198	0.366414	0.785559	0.00762041	-0.6414
1249	-0.00146009	-9.58092e-06	1.98465	16.2009	0.360002	0.785545	0.00762032	-0.641397
1250	-0.00152107	-8.85509e-06	1.99199	16.2037	0.35359	0.785529	0.00762023	-0.641393
1251	-0.00158209	-8.12829e-06	1.99935	16.2064	0.347179	0.785514	0.00762015	-0.641388
1252	-0.00164316	-7.40084e-06	2.00673	16.2091	0.340768	0.785497	0.00762007	-0.641382
1253	-0.00170427	-6.67297e-06	2.01413	16.2118	0.334358	0.78548	0.00762001	-0.641375
1254	-0.00176541	-5.94482e-06	2.02154	16.2144	0.327948	0.785462	0.00761995	-0.641366
1255	-0.00182658	-5.2165e-06	2.02897	16.2169	0.321538	0.785444	0.00761989	-0.641356
1256	-0.00188777	-4.48807e-06	2.03641	16.2194	0.315129	0.785425	0.00761985	-0.641346
1257	-0.00194896	-3.75958e-06	2.04387	16.2219	0.30872	0.785406	0.00761981	-0.641334
1258	-0.00201015	-3.03105e-06	2.05135	16.2243	0.302312	0.785386	0.00761978	-0.641321
1259	-0.00207133	-2.30251e-06	2.05884	16.2267	0.295903	0.785365	0.00761976	-0.641307
1260	-0.00213249	-1.574e-06	2.06635	16.229	0.289495	0.785344	0.00761974	-0.641292
1261	-0.00219363	-8.45507e-07	2.07387	16.2312	0.283087	0.785322	0.00761973	-0.641276
1262	-0.00225474	-1.17083e-07	2.0814	16.2335	0.276679	0.785299	0.00761973	-0.641258
1263	-0.0023158	6.11266e-07	2.08895	16.2356	0.270272	0.785276	0.00761974	-0.64124
1264	-0.00237682	1.33951e-06	2.09652	16.2378	0.263864	0.785252	0.00761975	-0.64122
1265	-0.00243778	2.06763e-06	2.10409	16.2398	0.257457	0.785228	0.00761977	-0.6412
1266	-0.00249868	2.79562e-06	2.11168	16.2418	0.251049	0.785203	0.0076198	-0.641178
1267	-0.0025595	3.52344e-06	2.11929	16.2438	0.244642	0.785177	0.00761984	-0.641155
1268	-0.00262025	4.25108e-06	2.1269	16.2458	0.238234	0.785151	0.00761988	-0.641131
1269	-0.00268091	4.97852e-06	2.13453	16.2476	0.231827	0.785124	0.00761993	-0.641106
1270	-0.00274147	5.70574e-06	2.14217	16.2495	0.225419	0.785097	0.00761999	-0.64108
1271	-0.00280194	6.43272e-06	2.14982	16.2512	0.219011	0.785069	0.00762005	-0.641052
1272	-0.00286229	7.15944e-06	2.15748	16.253	0.212603	0.78504	0.00762012	-0.641024
1273	-0.00292252	7.88589e-06	2.16516	16.2547	0.206195	0.785011	0.0076202	-0.640994
1274	-0.00298262	8.61205e-06	2.17284	16.2563	0.199786	0.784981	0.00762029	-0.640964
1275	-0.0030426	9.33788e-06	2.18054	16.2579	0.193378	0.784951	0.00762038	-0.640932
1276	-0.00310243	1.00634e-05	2.18824	16.2594	0.186968	0.78492	0.00762048	-0.640899
1277	-0.00316211	1.07885e-05	2.19595	16.2609	0.180559	0.784888	0.00762059	-0.640865
1278	-0.00322163	1.15133e-05	2.20368	16.2623	0.174149	0.784856	0.0076207	-0.64083
1279	-0.00328099	1.22377e-05	2.21141	16.2637	0.167739	0.784823	0.00762083	-0.640794
1280	-0.00334017	1.29617e-05	2.21915	16.265	0.161328	0.78479	0.00762096	-0.640757
1281	-0.00339918	1.36853e-05	2.2269	16.2663	0.154917	0.784756	0.00762109	-0.640718
1282	0.612109	-0.304407	2.23473	16.2675	0.148533	0.790877	0.00457703	-0.637425
1283	0.913212	0.0137069	2.24265	16.2687	0.142143	0.800009	0.0047141	-0.637782
1284	0.770738	0.0479324	2.25065	16.2699	0.135746	0.807716	0.00519342	-0.638347
1285	0.623073	0.0469567	2.25872	16.271	0.129344	0.813947	0.00566299	-0.638791
1286	0.485997	0.0528228	2.26685	16.272	0.122937	0.818807	0.00619121	-0.639248
1287	0.351166	0.053623	2.27502	16.2731	0.116524	0.822319	0.00672744	-0.639693
1288	0.228619	0.0486428	2.28322	16.274	0.110108	0.824605	0.00721387	-0.640084
1289	0.126987	0.0399112	2.29144	16.275	0.103689	0.825875	0.00761298	-0.640398
1290	0.0551532	0.0228454	2.29967	16.2759	0.0972685	0.826426	0.00784144	-0.640553
1291	0.0255684	0.0115818	2.3079	16.2767	0.0908472	0.826682	0.00795726	-0.640619
1292	0.0134271	0.00556065	2.31615	16.2775	0.0844258	0.826816	0.00801286	-0.640649
1293	0.00785468	0.00235901	2.32439	16.2782	0.0780043	0.826895	0.00803645	-0.640664
1294	0.00490948	0.000732261	2.33264	16.2789	0.0715828	0.826944	0.00804378	-0.640672
1295	0.0031925	-1.15842e-05	2.3409	16.2795	0.0651613	0.826976	0.00804366	-0.640677
1296	0.00218564	-0.000278689	2.34916	16.28	0.0587399	0.826998	0.00804087	-0.640682
1297	0.00165102	-0.000310809	2.35742	16.2806	0.0523185	0.827014	0.00803777	-0.640685
1298	0.00143484	-0.000247221	2.36569	16.281	0.0458971	0.827029	0.00803529	-0.640688
1299	0.001416	-0.000161806	2.37396	16.2814	0.0394758	0.827043	0.00803368	-0.640691
1300	0.00149929	-8.80233e-05	2.38223	16.2818	0.0330546	0.827058	0.0080328	-0.640694
1301	0.00161672	-3.6267e-05	2.39051	16.2821	0.0266334	0.827074	0.00803243	-0.640697
1302	0.00172652	-5.46236e-06	2.39879	16.2823	0.0202123	0.827091	0.00803238	-0.6407
1303	0.00180866	9.79991e-06	2.40706	16.2825	0.0137912	0.827109	0.00803248	-0.640703
1304	0.00185842	1.54068e-05	2.41534	16.2827	0.00737022	0.827128	0.00803263	-0.640706
1305	0.00188007	1.60409e-05	2.42362	16.2827	0.000949271	0.827147	0.00803279	-0.640709
1306	0.00188166	1.47723e-05	2.4319	16.2828	-0.00547162	0.827165	0.00803294	-0.640712
1307	0.00187156	1.32721e-05	2.44019	16.2828	-0.0118924	0.827184	0.00803307	-0.640715
1308	0.00185657	1.22354e-05	2.44847	16.2827	-0.0183132	0.827203	0.00803319	-0.640718
1309	0.00184123	1.17905e-05	2.45675	16.2826	-0.0247339	0.827221	0.00803331	-0.640721
1310	0.00182794	1.18069e-05	2.46503	16.2824	-0.0311545	0.827239	0.00803343	-0.640724
1311	0.00181752	1.20851e-05	2.4733	16.2822	-0.0375751	0.827258	0.00803355	-0.640727
1312	0.00180975	1.24528e-05	2.48158	16.2819	-0.0439956	0.827276	0.00803368	-0.64073
1313	0.00180394	1.27972e-05	2.48986	16.2815	-0.050416	0.827294	0.0080338	-0.640734
1314	0.00179932	1.30628e-05	2.49813	16.2811	-0.0568364	0.827312	0.00803393	-0.640737
1315	0.00179518	1.32361e-05	2.5064	16.2807	-0.0632567	0.82733	0.00803407	-0.64074
1316	0.00179107	1.33274e-05	2.51467	16.2802	-0.0696769	0.827348	0.0080342	-0.640743
1317	0.00178672	1.33564e-05	2.52293	16.2797	-0.076097	0.827365	0.00803433	-0.640746
1318	0.00178202	1.33438e-05	2.53119	16.2791	-0.0825171	0.827383	0.00803447	-0.640749
1319	0.00177699	1.33064e-05	2.53945	16.2784	-0.088937	0.827401	0.0080346	-0.640752
1320	0.0017717	1.3256e-05	2.5477	16.2777	-0.095357	0.827419	0.00803473	-0.640755
1321	0.00176621	1.31998e-05	2.55595	16.2769	-0.101777	0.827436	0.00803486	-0.640758
1322	0.00176061	1.31417e-05	2.56419	16.2761	-0.108197	0.827454	0.008035	-0.640762
1323	0.00175494	1.30832e-05	2.57243	16.2753	-0.114616	0.827472	0.00803513	-0.640765
1324	0.00174924	1.30246e-05	2.58066	16.2743	-0.121036	0.827489	0.00803526	-0.640768
1325	0.00174352	1.2966e-05	2.58889	16.2734	-0.127455	0.827506	0.00803539	-0.640771
1326	0.00173779	1.29069e-05	2.59711	16.2723	-0.133875	0.827524	0.00803552	-0.640774
1327	0.00173203	1.28473e-05	2.60532	16.2713	-0.140294	0.827541	0.00803564	-0.640777
1328	0.00172624	1.27871e-05	2.61353	16.2701	-0.146713	0.827558	0.00803577	-0.640781
1329	0.00172041	1.27262e-05	2.62173	16.2689	-0.153132	0.827576	0.0080359	-0.640784
1330	0.00171454	1.26648e-05	2.62992	16.2677	-0.159552	0.827593	0.00803603	-0.640787
1331	0.00170863	1.26028e-05	2.6381	16.2664	-0.165971	0.82761	0.00803615	-0.64079
1332	0.00170266	1.25404e-05	2.64628	16.2651	-0.172389	0.827627	0.00803628	-0.640793
1333	0.00169665	1.24777e-05	2.65445	16.2637	-0.178808	0.827644	0.0080364	-0.640797
1334	0.0016906	1.24147e-05	2.6626	16.2622	-0.185227	0.827661	0.00803653	-0.6408
1335	0.0016845	1.23514e-05	2.67075	16.2607	-0.191646	0.827678	0.00803665	-0.640803
1336	0.00167835	1.22878e-05	2.67889	16.2592	-0.198064	0.827694	0.00803677	-0.640806
1337	0.00167216	1.2224e-05	2.68702	16.2576	-0.204483	0.827711	0.00803689	-0.640809
1338	0.00166592	1.21599e-05	2.69514	16.2559	-0.210901	0.827728	0.00803702	-0.640813
1339	0.00165964	1.20957e-05	2.70325	16.2542	-0.217319	0.827744	0.00803714	-0.640816
1340	0.00165332	1.20312e-05	2.71134	16.2525	-0.223738	0.827761	0.00803726	-0.640819
1341	0.00164696	1.19664e-05	2.71943	16.2507	-0.230156	0.827777	0.00803738	-0.640822
1342	0.00164055	1.19014e-05	2.7275	16.2488	-0.236574	0.827794	0.0080375	-0.640825
1343	0.0016341	1.18362e-05	2.73556	16.2469	-0.242992	0.82781	0.00803761	-0.640829
1344	0.0016276	1.17708e-05	2.74361	16.2449	-0.249409	0.827826	0.00803773	-0.640832
1345	0.00162106	1.17051e-05	2.75165	16.2429	-0.255827	0.827843	0.00803785	-0.640835
1346	0.00161448	1.16393e-05	2.75967	16.2408	-0.262245	0.827859	0.00803797	-0.640838
1347	0.00160786	1.15732e-05	2.76768	16.2387	-0.268662	0.827875	0.00803808	-0.640841
1348	0.0016012	1.15068e-05	2.77568	16.2365	-0.27508	0.827891	0.0080382	-0.640845
1349	0.00159449	1.14403e-05	2.78366	16.2343	-0.281497	0.827907	0.00803831	-0.640848
1350	0.00158774	1.13736e-05	2.79163	16.232	-0.287914	0.827923	0.00803842	-0.640851
1351	0.00158095	1.13066e-05	2.79959	16.2297	-0.294332	0.827938	0.00803854	-0.640854
1352	0.00157411	1.12394e-05	2.80753	16.2273	-0.300749	0.827954	0.00803865	-0.640858
1353	0.00156724	1.1172e-05	2.81545	16.2249	-0.307166	0.82797	0.00803876	-0.640861
1354	0.00156032	1.11044e-05	2.82336	16.2224	-0.313583	0.827985	0.00803887	-0.640864
1355	0.00155337	1.10365e-05	2.83125	16.2199	-0.319999	0.828001	0.00803898	-0.640867
1356	0.00154637	1.09685e-05	2.83913	16.2173	-0.326416	0.828016	0.00803909	-0.640871
1357	0.00153933	1.09003e-05	2.84698	16.2147	-0.332833	0.828032	0.0080392	-0.640874
1358	0.00153225	1.08318e-05	2.85483	16.212	-0.339249	0.828047	0.00803931	-0.640877
1359	0.00152512	1.07632e-05	2.86265	16.2093	-0.345666	0.828062	0.00803942	-0.64088
1360	0.00151796	1.06943e-05	2.87046	16.2065	-0.352082	0.828078	0.00803952	-0.640883
1361	0.00151076	1.06253e-05	2.87825	16.2037	-0.358498	0.828093	0.00803963	-0.640887
1362	3.29127	-1.05194	2.88629	16.2006	-0.364322	0.861005	-0.00247978	-0.579554
1363	2.95782	-0.720549	2.89457	16.1973	-0.369518	0.890584	-0.00968527	-0.514535
1364	2.8282	-0.518158	2.90308	16.1938	-0.374074	0.918866	-0.0148669	-0.447853
1365	2.34725	-0.883796	2.91175	16.1901	-0.37833	0.942338	-0.0237048	-0.421039
1366	2.89849	-0.362609	2.92066	16.1862	-0.382448	0.971323	-0.0273309	-0.409921
1367	3.47993	0.218066	2.92989	16.1822	-0.386503	1.00612	-0.0251502	-0.404966
1368	4.03928	0.374064	2.9395	16.178	-0.390451	1.04652	-0.0214096	-0.394812
1369	4.23969	0.238997	2.9495	16.1737	-0.394183	1.08891	-0.0190196	-0.37331
1370	4.17859	0.0698982	2.95988	16.1691	-0.397601	1.1307	-0.0183206	-0.341727
1371	4.16447	-0.0299072	2.97062	16.1644	-0.400644	1.17234	-0.0186197	-0.304215
1372	4.16225	-0.0712442	2.98173	16.1594	-0.403285	1.21397	-0.0193322	-0.263958
1373	4.14038	-0.0813873	2.9932	16.1543	-0.405517	1.25537	-0.020146	-0.222918
1374	4.09981	-0.0788204	3.00504	16.1489	-0.407342	1.29637	-0.0209342	-0.182184
1375	4.05138	-0.0744881	3.01724	16.1434	-0.408767	1.33688	-0.0216791	-0.14223
1376	4.00583	-0.0738022	3.0298	16.1377	-0.409801	1.37694	-0.0224171	-0.103144
1377	3.71942	0.298023	3.04271	16.1319	-0.410481	1.41413	-0.0194369	-0.0679107
1378	3.34794	0.725596	3.05595	16.126	-0.410853	1.44761	-0.012181	-0.0372676
1379	2.49672	0.643349	3.06944	16.1201	-0.411017	1.47258	-0.00574746	-0.0166189
1380	1.44411	0.320198	3.08308	16.1141	-0.411089	1.48702	-0.00254548	-0.00762295
1381	0.864694	0.14993	3.09681	16.1081	-0.41112	1.49567	-0.00104618	-0.00352049
1382	0.490707	0.0630291	3.11059	16.1021	-0.411131	1.50058	-0.000415892	-0.00155732
1383	0.229232	0.0238056	3.12438	16.0961	-0.411133	1.50287	-0.000177836	-0.000617383
1384	0.0942484	0.0120209	3.13819	16.0901	-0.411132	1.50381	-5.7627e-05	-0.000233531
1385	0.042111	0.00461946	3.152	16.0841	-0.411129	1.50423	-1.14324e-05	-8.19964e-05
1386	0.0207819	0.00081287	3.16581	16.0781	-0.411126	1.50444	-3.30375e-06	-2.54972e-05
1387	0.0111219	-0.00062869	3.17962	16.0721	-0.411122	1.50455	-9.59064e-06	-6.28249e-06
1388	0.00613977	-0.000794784	3.19342	16.066	-0.411119	1.50461	-1.75385e-05	-6.8794e-07
1389	0.00332334	-0.000448063	3.20724	16.06	-0.411115	1.50464	-2.20191e-05	5.13077e-07
1390	0.00172743	-2.5365e-05	3.22105	16.054	-0.411111	1.50466	-2.22728e-05	6.05642e-07
1391	0.000918004	0.000280938	3.23485	16.048	-0.411108	1.50467	-1.94634e-05	5.68406e-07
1392	0.000623113	0.000427929	3.24867	16.042	-0.411104	1.50468	-1.51841e-05	5.82018e-07
1393	0.000637061	0.000445017	3.26248	16.036	-0.411101	1.50468	-1.07339e-05	6.14611e-07
1394	0.000803276	0.000383512	3.27629	16.03	-0.411097	1.50469	-6.89879e-06	6.18963e-07
1395	0.00101307	0.000289974	3.2901	16.0239	-0.411094	1.5047	-3.99905e-06	5.77844e-07
1396	0.00120181	0.000196237	3.30391	16.0179	-0.41109	1.50471	-2.03668e-06	4.99196e-07
1397	0.00134021	0.000118981	3.31772	16.0119	-0.411087	1.50473	-8.46864e-07	4.01539e-07
1398	0.00142327	6.34737e-05	3.33153	16.0059	-0.411083	1.50474	-2.12126e-07	3.02957e-07
1399	0.0014597	2.81532e-05	3.34534	15.9999	-0.41108	1.50476	6.94057e-08	2.15894e-07
1400	0.00146357	8.42866e-06	3.35915	15.9939	-0.411076	1.50477	1.53692e-07	1.46298e-07
1401	0.00144886	-8.16489e-07	3.37296	15.9879	-0.411073	1.50479	1.45527e-07	9.49913e-08
1402	0.00142663	-3.91584e-06	3.38677	15.9819	-0.41107	1.5048	1.06369e-07	5.97031e-08
1403	0.00140408	-3.97008e-06	3.40058	15.9758	-0.411066	1.50481	6.66682e-08	3.68656e-08
1404	0.00138498	-2.89784e-06	3.41439	15.9698	-0.411063	1.50483	3.76897e-08	2.28376e-08
1405	0.00137047	-1.7069e-06	3.4282	15.9638	-0.41106	1.50484	2.06207e-08	1.45555e-08
1406	0.00136014	-8.07166e-07	3.44201	15.9578	-0.411056	1.50485	1.2549e-08	9.75232e-09
1407	0.00135287	-2.74765e-07	3.45582	15.9518	-0.411053	1.50487	9.80138e-09	6.91654e-09
1408	0.00134739	-3.70919e-08	3.46963	15.9458	-0.41105	1.50488	9.43046e-09	5.13316e-09
1409	0.00134266	1.71845e-08	3.48344	15.9398	-0.411046	1.5049	9.6023e-09	3.89986e-09
1410	0.00133794	-1.53216e-08	3.49725	15.9337	-0.411043	1.50491	9.44909e-09	2.9685e-09
1411	0.00133287	-7.02249e-08	3.51106	15.9277	-0.41104	1.50492	8.74684e-09	2.22949e-09
1412	0.0013273	-1.14045e-07	3.52487	15.9217	-0.411037	1.50494	7.60639e-09	1.63797e-09
1413	0.00132127	-1.35467e-07	3.53868	15.9157	-0.411033	1.50495	6.25171e-09	1.17314e-09
